time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471909,-3.1,-1.1,9.23,0.4375,-0.25,0.0625,0.75,-18.4375,7,0,0,0,6,11,0,0,0,0,14,0,13,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471910,-3.09,-1.08,9.33,0,0.0625,-0.125,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471911,-3.13,-1.06,9.34,-0.125,0.375,-0.0625,0.8125,-18.4375,6.9375,0,0,0,8,0,0,11,0,0,13,0,16,0,0,37,0,0,0,0,9,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471911,-3.09,-1.06,9.31,0.125,-0.25,0,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471912,-3.1,-1.09,9.23,0,-0.1875,0,0.8125,-18.4375,6.9375,0,0,0,10,22,0,19,16,18,29,0,14,0,0,24,0,0,6,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471913,-3.12,-1.07,9.23,0,0.0625,-0.0625,0.8125,-18.4375,6.9375,0,0,0,18,0,0,10,0,0,13,0,17,0,0,0,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471913,-3.09,-1.11,9.2,0.0625,-0.0625,0,0.8125,-18.4375,6.9375,0,0,0,0,0,0,13,0,14,14,0,15,0,0,0,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471914,-3.07,-1.06,9.28,0.0625,-0.3125,0.0625,0.8125,-18.4375,6.9375,0,0,0,0,0,0,15,0,0,13,0,15,0,0,0,0,0,3,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471914,-3.11,-1.08,9.27,0.25,0,0,0.8125,-18.4375,6.9375,0,0,0,8,0,0,14,0,0,12,0,15,0,0,0,0,0,3,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471915,-3.13,-1.09,9.26,0,-0.0625,0,0.8125,-18.4375,6.9375,0,0,0,0,14,0,8,14,24,48,0,17,10,0,12,0,0,0,0,6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471916,-3.12,-1.09,9.25,-0.125,0.0625,0.0625,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471916,-3.16,-1.1,9.32,0,-0.1875,0.1875,0.8125,-18.4375,6.9375,0,0,0,14,15,0,12,13,43,24,0,13,8,0,16,0,0,10,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471917,-3.1,-1.11,9.29,0.1875,0.0625,0,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471918,-3.1,-1.08,9.31,0.125,-0.125,0.0625,0.8125,-18.4375,6.9375,0,0,0,7,0,0,0,0,0,12,0,14,0,0,0,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471918,-3.09,-1.1,9.26,-0.3125,0,-0.0625,0.8125,-18.4375,6.9375,0,0,0,24,24,0,0,15,33,24,0,6,0,0,20,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471919,-3.11,-1.1,9.25,0.25,-0.25,0,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,1,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471920,-3.13,-1.09,9.34,0.0625,0,-0.125,0.8125,-18.4375,6.9375,0,0,8,17,23,0,0,32,27,48,0,12,0,0,4,0,0,0,3,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471920,-3.14,-1.08,9.33,-0.3125,0.0625,0.0625,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,9,0,9,0,19,0,0,11,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471921,-3.13,-1.11,9.3,-0.0625,0.25,0.125,0.8125,-18.4375,6.9375,0,7,0,3,13,0,0,0,13,15,0,14,0,0,11,0,0,3,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471922,-3.12,-1.11,9.24,-0.0625,-0.0625,-0.0625,0.8125,-18.4375,6.9375,0,0,0,9,0,0,0,0,0,21,0,16,30,0,23,0,0,2,0,7,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471922,-3.12,-1.11,9.2,0,0.0625,0.125,0.8125,-18.4375,6.9375,0,0,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471923,-3.09,-1.06,9.24,-0.0625,-0.5,0.125,0.8125,-18.4375,6.9375,0,1,0,14,0,0,0,7,6,20,0,17,0,0,11,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471923,-3.11,-1.1,9.31,-0.0625,-0.3125,0.0625,0.8125,-18.4375,6.9375,0,5,0,4,11,0,0,0,0,13,0,16,0,0,10,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471924,-3.12,-1.1,9.32,0.3125,0,0,0.8125,-18.4375,6.9375,0,0,0,0,22,0,0,10,0,14,0,16,0,0,10,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471925,-3.14,-1.1,9.24,-0.25,0.1875,-0.0625,0.8125,-18.4375,6.9375,0,0,0,9,0,0,0,0,0,14,0,14,0,0,12,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471925,-3.09,-1.08,9.19,0.125,-0.3125,-0.0625,0.8125,-18.4375,6.9375,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471926,-3.14,-1.07,9.29,0.125,0.0625,0,0.8125,-18.4375,6.9375,0,0,0,0,15,0,0,0,0,14,0,14,0,0,11,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471927,-3.14,-1.09,9.34,0.0625,0.0625,-0.125,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471927,-3.13,-1.1,9.28,0.1875,-0.0625,0,0.8125,-18.4375,6.9375,0,0,0,16,26,0,0,0,0,10,0,12,0,0,13,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471928,-3.13,-1.09,9.25,-0.4375,0,0.125,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,14,0,15,0,0,12,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471929,-3.15,-1.16,9.2,0,-0.1875,0,0.8125,-18.4375,6.9375,0,0,0,8,0,0,0,0,0,14,0,16,0,0,10,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471929,-3.11,-1.1,9.26,-0.125,0.125,0,0.8125,-18.4375,6.9375,0,0,0,9,14,0,0,0,0,20,0,16,0,0,16,0,0,9,0,15,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471930,-3.13,-1.1,9.3,0.3125,-0.1875,0.125,0.8125,-18.4375,6.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471931,-3.11,-1.1,9.26,0,-0.1875,-0.0625,0.8125,-18.4375,6.9375,0,0,0,26,15,0,0,0,43,46,0,13,0,0,10,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471931,-3.13,-1.1,9.27,0.25,-0.0625,0.0625,0.8125,-18.4375,6.9375,0,0,0,9,0,0,0,0,0,15,0,14,0,0,12,0,0,2,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471932,-3.11,-1.09,9.2,-0.0625,0,-0.125,0.8125,-18.4375,6.9375,0,0,0,9,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471932,-3.15,-1.09,9.3,0.0625,-0.1875,0,0.8125,-18.4375,6.9375,0,0,0,9,0,0,0,18,27,26,0,16,0,0,21,0,0,5,0,6,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471933,-3.11,-1.11,9.3,0.25,0.5,-0.1875,0.75,-18.4375,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471934,-3.11,-1.11,9.27,-0.3125,-0.0625,0,0.75,-18.4375,7,0,0,9,4,0,0,0,36,16,45,0,0,0,0,0,0,0,1,0,0,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471940,-3.15,-1.1,9.21,-0.0625,-0.125,-0.0625,0.75,-18.4375,7,0,0,0,8,0,0,0,0,0,15,0,12,0,0,11,0,0,2,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471940,-3.13,-1.11,9.23,-0.1875,-0.0625,-0.125,0.75,-18.4375,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471940,-3.08,-0.85,9.38,6.5625,-2.6875,0.875,0.8125,-18.25,5.875,0,0,0,11,18,0,9,17,24,28,0,12,6,0,0,0,0,1,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471941,-1.36,-2.18,9.48,-7.5,-16.75,3.6875,0.3125,-6.6875,13.25,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0,0,5,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471941,-0.65,-2.43,8.69,0.75,-12.1875,1.125,358.3125,-3,14.875,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471941,-0.55,-1.57,9.74,-3.9375,-0.125,0.8125,358.6875,-4,9.4375,0,0,0,32,7,0,0,0,22,15,0,0,0,0,0,0,0,17,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471941,-0.78,-1.62,9.77,0.625,0.5,-0.3125,358.625,-4.3125,10.375,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471941,-0.45,-2.1,9.37,-2.75,-1.8125,-0.375,358.4375,-3.25,10.8125,0,0,0,21,0,0,0,0,21,18,0,0,0,0,10,0,0,12,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471942,-0.63,-1.81,9.46,2.0625,3.0625,-0.125,358.5,-3.375,11.1875,0,0,0,19,0,0,0,0,51,35,0,0,0,0,22,0,0,10,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471942,-0.73,-2.09,9.47,3.0625,0.8125,0.3125,358.625,-4.25,11.875,0,1,0,10,0,0,0,0,22,15,0,0,0,0,10,0,0,11,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471943,-0.68,-2.02,9.6,-0.5,-2.8125,0.3125,358.625,-4.125,11.6875,0,0,0,20,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471943,-0.63,-1.91,9.5,0.25,-0.6875,-0.0625,358.625,-4,11.4375,0,0,1,24,0,0,0,0,17,26,0,0,0,0,12,0,0,14,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471944,-0.7,-1.99,9.48,-0.75,1.3125,0.0625,358.625,-4.25,11.25,0,0,0,20,30,0,0,8,34,38,0,0,0,0,0,0,0,33,5,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471945,-0.6,-1.85,9.56,-0.6875,-0.5,-0.125,358.625,-4,11.125,0,0,0,20,0,0,0,0,33,31,0,0,20,0,21,0,0,12,8,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471945,-0.7,-2.01,9.52,0.5625,0.9375,0.0625,358.625,-4.0625,11.25,0,1,0,21,0,0,0,0,0,28,0,0,0,0,12,0,0,14,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471946,-0.68,-1.86,9.6,0.5,-0.125,0.1875,358.625,-4.3125,11,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471947,-0.7,-1.9,9.63,0,-0.0625,0.0625,358.625,-4.375,11,0,0,0,21,0,0,0,0,22,17,0,0,0,0,12,0,0,11,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532471947,-0.68,-1.89,9.55,-0.125,0.0625,0.0625,358.625,-4.375,10.9375,0,4,0,23,19,0,0,7,32,37,0,0,0,0,29,0,0,0,0,0,back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
